date,official,terminal_mode,soc_mu,dispatch,mpc_stride,policy,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-02-01,True,none,0.0,mpc,1,B_mpc,6000.0,1673.6480032962968,1200.0,37191.646449,19618.7194665582,177.50492275963506,6,652.2193333896246,20270.938799947824,4093.7519290036707,189.0285714735243,223.8662783098864,92.40651575051447,190.46039232925096,True,0,0.0
2025-02-02,True,none,0.0,mpc,1,B_mpc,1673.6480032962968,1566.939687389847,1200.0,87596.26884,55192.6065968851,278.73145654409194,11,1030.9116066269576,56223.51820351206,5352.624025012221,137.35962538791236,170.210541595135,121.20688541759783,236.80855133215152,True,0,0.0
2025-02-03,True,none,0.0,mpc,1,B_mpc,1566.939687389847,1382.0377504312562,1200.0,83515.30197500001,52192.2963013695,1322.628884992725,33,6610.327620999153,58802.62392236865,390.6835187927495,119.22820785319011,144.87200971727913,91.83105449713136,185.07350880720242,True,0,0.0
2025-02-04,True,none,0.0,mpc,1,B_mpc,1382.0377504312562,1309.8228390000006,1200.0,84642.245417,52944.945801821705,1793.3973542999959,27,9278.782976410857,62223.72877823256,817.5662651293826,109.96086072319878,140.54814972220584,122.41067523928217,235.02647777747353,True,0,0.0
2025-02-05,True,none,0.0,mpc,1,B_mpc,1309.8228390000006,1312.9736843657413,1200.0,84990.689648,53205.268922231495,1216.0424047760457,43,5287.048503456072,58492.317425687565,883.1808367780507,100.49589020724824,130.36871741925424,98.1476609789226,210.17511997501836,True,0,0.0
2025-02-06,True,none,0.0,mpc,1,B_mpc,1312.9736843657413,1247.9874182355325,1200.0,85132.7949565,53423.57695931215,390.62028346781614,29,1293.0377154106484,54716.6146747228,784.7223262489838,115.93095551757814,142.00085778112575,65.85897501520715,142.27486924324594,True,0,0.0
2025-02-07,True,none,0.0,mpc,1,B_mpc,1247.9874182355325,1405.6489038148159,1200.0,40011.314279,20745.844241034603,1.3869794202037156e-11,0,5.028235250392754e-11,20745.844241034654,4243.502956800816,130.51897926161024,165.7390909599044,157.69990716468757,329.34768626842424,True,0,0.0
2025-02-08,True,none,0.0,mpc,1,B_mpc,1405.6489038148159,1240.6280297407409,1200.0,35619.281405,18469.730696209,864.3499539821618,31,2879.087259770586,21348.817955979586,1509.4698038874405,129.57056067708334,160.68648582071586,129.75134910479983,259.3804998223467,True,0,0.0
2025-02-09,True,none,0.0,mpc,1,B_mpc,1240.6280297407409,1200.0,1200.0,80450.980552,49917.5048624561,3421.9565081666615,45,18862.032702163684,68779.5375646198,173.3652023045296,91.98245721299914,123.30840707050864,147.6409732422299,299.86979286355637,True,0,0.0
2025-02-10,True,none,0.0,mpc,1,B_mpc,1200.0,1200.0,1200.0,82891.7690757,51647.92957743673,256.62105101717424,19,772.2520733148093,52420.18165075154,4695.362667770598,104.88097946506076,130.04682700156607,163.08198487815423,315.4908413144278,True,0,0.0
2025-02-11,True,none,0.0,mpc,1,B_mpc,1200.0,1318.6090684074081,1200.0,81200.50960260001,50367.79581771225,472.1821858420777,29,2325.822459447754,52693.61827716,1955.4462619564758,87.89365405273435,116.19798420844862,86.20087127620508,163.75054609761034,True,0,0.0
2025-02-12,True,none,0.0,mpc,1,B_mpc,1318.6090684074081,1227.316902592593,1200.0,79184.2886273,48962.37231230603,1306.0809345157732,29,6638.2343406526625,55600.6066529587,864.1566449577542,95.05288942599827,120.9221030843837,90.91842643494343,190.32995227766094,True,0,0.0
2025-02-13,True,none,0.0,mpc,1,B_mpc,1227.316902592593,1266.200894806713,1200.0,79292.891037,49301.6832274098,536.7383623506797,29,1778.5110307612974,51080.1942581711,4480.204451676523,106.80633098144531,128.1426667214029,155.62319869225422,284.2191196137787,True,0,0.0
2025-02-14,True,none,0.0,mpc,1,B_mpc,1266.200894806713,1235.539268481482,1200.0,34837.073506,18082.1719759531,744.7942571036008,24,2562.320571807257,20644.492547760357,2329.247044843184,120.90589116482205,153.8989498090967,157.72025188544455,353.29459779623824,True,0,0.0
