date,official,terminal_mode,soc_mu,dispatch,mpc_stride,policy,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-02-01,True,none,0.0,greedy,,C_pv7d_q82,6000.0,2537.2987867777774,1200.0,43267.082137,23020.3919622964,0.0,0,0.0,23020.3919622964,9263.011169543206,341.20190196940104,375.62591971528644,102.31346745535718,209.78974204994077,True,0,0.0
2025-02-02,True,none,0.0,greedy,,C_pv7d_q82,2537.2987867777774,2241.5109672592594,1200.0,91312.29681,58258.5854060274,0.0,0,0.0,58258.5854060274,9210.04400522634,266.84759246093745,300.3548877021178,147.8235800853175,287.73312857945666,True,0,0.0
2025-02-03,True,none,0.0,greedy,,C_pv7d_q82,2241.5109672592594,2162.858195555557,1200.0,89795.76391899999,56995.4787119954,0.0,0,0.0,56995.4787119954,5472.395671440334,191.5329686311849,230.39332222031385,86.55617753604494,172.70546764150623,True,0,0.0
2025-02-04,True,none,0.0,greedy,,C_pv7d_q82,2162.858195555557,1983.8051198518533,1200.0,89725.5908717,56978.95800376061,0.0,0,0.0,56978.95800376061,4259.420730411533,228.8951000499132,256.71691686036576,81.0619843918651,167.66447392184764,True,0,0.0
2025-02-05,True,none,0.0,greedy,,C_pv7d_q82,1983.8051198518533,1785.0521709259272,1200.0,88140.94297999999,55653.5763483508,5.519747333333385,1,32.06145238566696,55685.63780073646,3070.1021226749,148.29030249728734,189.02300131253227,76.04540138128311,156.5114275396531,True,0,0.0
2025-02-06,True,none,0.0,greedy,,C_pv7d_q82,1785.0521709259272,1782.4129625185212,1200.0,89017.92864,56417.730543464,21.052866666666773,1,122.98032063333396,56540.71086409733,4460.432300905364,149.97659360080286,188.5833256574995,78.26197694609786,159.96850743659544,True,0,0.0
2025-02-07,True,none,0.0,greedy,,C_pv7d_q82,1782.4129625185212,2210.604848296295,1200.0,44734.636428,23425.664046057,0.0,0,0.0,23425.664046057,8909.883895613179,240.383944265408,279.0310025120936,199.65636357638886,410.11618853895186,True,0,0.0
2025-02-08,True,none,0.0,greedy,,C_pv7d_q82,2210.604848296295,1905.1188300370359,1200.0,39450.257262,20644.0385716725,0.0,0,0.0,20644.0385716725,4648.952707555558,123.49079775119354,155.78371375672722,154.86863160681216,304.3562143807162,True,0,0.0
2025-02-09,True,none,0.0,greedy,,C_pv7d_q82,1905.1188300370359,1670.0217127777792,1200.0,87093.57401312998,54880.81534617812,0.0,0,0.0,54880.81534617812,3370.8867454691435,133.62116613335508,164.93347670617956,90.3809442208995,164.62402646731798,True,0,0.0
2025-02-10,True,none,0.0,greedy,,C_pv7d_q82,1670.0217127777792,1792.1624450000006,1200.0,88908.288062,56184.10139998239,0.0,0,0.0,56184.10139998239,10656.687600370375,180.89088747938374,216.22334695342232,264.81300885317455,481.57096645245196,True,0,0.0
2025-02-11,True,none,0.0,greedy,,C_pv7d_q82,1792.1624450000006,1737.5246780000004,1200.0,87298.425489,54974.86626419811,5.813598666666735,1,27.230896154666986,55002.09716035277,8071.9434374074135,152.83950161404073,186.52501817492941,195.98294476025129,343.43639012505577,True,0,0.0
2025-02-12,True,none,0.0,greedy,,C_pv7d_q82,1737.5246780000004,1869.6961037037033,1200.0,86658.966739,54556.613925681406,0.0,0,0.0,54556.613925681406,7175.39694575309,166.53039765679256,197.49369195917575,164.01681482638875,314.5078618494171,True,0,0.0
2025-02-13,True,none,0.0,greedy,,C_pv7d_q82,1869.6961037037033,1847.551356481481,1200.0,85582.20728708101,53977.353051281796,0.0,0,0.0,53977.353051281796,10601.094861194655,165.9172659282769,201.14273469432578,286.04166571924605,497.12087640948505,True,0,0.0
2025-02-14,True,none,0.0,greedy,,C_pv7d_q82,1847.551356481481,1998.6015276666672,1200.0,37921.58059099999,19990.467587495797,0.0,0,0.0,19990.467587495797,4501.075544991766,173.19376029188368,212.73558532194528,123.18063622123019,229.96369142413786,True,0,0.0
